timestamp,direct_radiation,diffuse_radiation,shortwave_radiation,solar_elevation,solar_azimuth,gti
2023-12-21 00:00:00,0.0,0.0,0.0,-73.70781149073436,1.162162952743202,0.0
2023-12-21 01:00:00,0.0,0.0,0.0,-69.17551947692381,43.10579306267719,0.0
2023-12-21 02:00:00,0.0,0.0,0.0,-59.67154912278154,66.65645919849356,0.0
2023-12-21 03:00:00,0.0,0.0,0.0,-48.601750644700196,80.76475907442689,0.0
2023-12-21 04:00:00,0.0,0.0,0.0,-37.109098772989235,91.14338771845532,0.0
2023-12-21 05:00:00,0.0,0.0,0.0,-25.642778218668784,100.07615631247704,0.0
2023-12-21 06:00:00,0.0,0.0,0.0,-14.479208973280894,108.6508111636766,0.0
2023-12-21 07:00:00,0.0,0.0,0.0,-3.8759532994549457,117.54007597063762,0.0
2023-12-21 08:00:00,1.0,13.0,14.0,5.860394785940422,127.26924992962894,12.694323764244897
2023-12-21 09:00:00,35.0,72.0,107.0,14.330270857977968,138.28901644035452,88.4173219547584
2023-12-21 10:00:00,203.0,64.0,267.0,21.02113284754933,150.9140960723312,207.40545782806933
2023-12-21 11:00:00,312.0,68.0,380.0,25.348990359024707,165.12839373607892,318.0838496758776
2023-12-21 12:00:00,364.0,72.0,436.0,26.81014611879534,180.3652728819173,374.9552851206926
2023-12-21 13:00:00,365.0,70.0,435.0,25.205485228007674,195.5749809768978,362.00727833994875
2023-12-21 14:00:00,311.0,67.0,378.0,20.75281383148607,209.7219491926887,286.601632503501
2023-12-21 15:00:00,213.0,57.0,270.0,13.964657104743981,222.26773294951695,175.6311424188679
2023-12-21 16:00:00,90.0,40.0,130.0,5.424078369517749,233.21762248918532,72.16233734334952
2023-12-21 17:00:00,7.0,8.0,15.0,-4.3614975774915505,242.89621997268114,8.693121564855756
2023-12-21 18:00:00,0.0,0.0,0.0,-14.997641179862905,251.75805749993754,0.0
2023-12-21 19:00:00,0.0,0.0,0.0,-26.181198158064422,260.33268209438484,0.0
2023-12-21 20:00:00,0.0,0.0,0.0,-37.655539807468266,269.304269899886,0.0
2023-12-21 21:00:00,0.0,0.0,0.0,-49.140745033744935,279.79304721334347,0.0
2023-12-21 22:00:00,0.0,0.0,0.0,-60.171739088956414,294.17809961912246,0.0
2023-12-21 23:00:00,0.0,0.0,0.0,-69.54364525582326,318.4209691602672,0.0
2023-12-22 00:00:00,0.0,0.0,0.0,-73.70412902648752,0.7780319214101488,0.0
2023-12-22 01:00:00,0.0,0.0,0.0,-69.23278734220926,42.84842920212134,0.0
2023-12-22 02:00:00,0.0,0.0,0.0,-59.75106406699274,66.51203020825152,0.0
2023-12-22 03:00:00,0.0,0.0,0.0,-48.687920001861755,80.66663074334618,0.0
2023-12-22 04:00:00,0.0,0.0,0.0,-37.196518870150356,91.06416932155902,0.0
2023-12-22 05:00:00,0.0,0.0,0.0,-25.728733532692182,100.00389667616457,0.0
2023-12-22 06:00:00,0.0,0.0,0.0,-14.561600522337532,108.57894206651993,0.0
2023-12-22 07:00:00,0.0,0.0,0.0,-3.9525462059430994,117.46398824982727,0.0
